Index,Device,Time,Lon,Lat,Power Headroom
6369,UE1,22-06-22 12:58:04.532,,,63
6370,UE1,22-06-22 12:58:05.534,,,63
6371,UE1,22-06-22 12:58:06.536,,,63
6372,UE1,22-06-22 12:58:07.537,,,63
6373,UE1,22-06-22 12:58:08.532,,,63
6374,UE1,22-06-22 12:58:09.540,,,63
6375,UE1,22-06-22 12:58:10.544,,,63
6376,UE1,22-06-22 12:58:11.546,,,63
6377,UE1,22-06-22 12:58:12.539,,,63
6378,UE1,22-06-22 12:58:13.537,,,63
6379,UE1,22-06-22 12:58:14.535,,,63
6380,UE1,22-06-22 12:58:15.537,,,63
6381,UE1,22-06-22 12:58:16.542,,,63
6382,UE1,22-06-22 12:58:17.540,,,63
6383,UE1,22-06-22 12:58:18.540,,,63
6384,UE1,22-06-22 12:58:19.562,,,63
6385,UE1,22-06-22 12:58:20.591,,,63
6386,UE1,22-06-22 12:58:21.591,,,63
6387,UE1,22-06-22 12:58:22.605,,,63
6388,UE1,22-06-22 12:58:23.625,,,63
6389,UE1,22-06-22 12:58:24.658,,,63
6390,UE1,22-06-22 12:58:25.667,,,63
6391,UE1,22-06-22 12:58:26.679,,,63
6392,UE1,22-06-22 12:58:27.732,,,63
6393,UE1,22-06-22 12:58:28.735,,,63
6394,UE1,22-06-22 12:58:29.765,,,63
6395,UE1,22-06-22 12:58:31.787,,,63
6396,UE1,22-06-22 12:58:32.785,,,63
6397,UE1,22-06-22 12:58:33.800,,,63
6398,UE1,22-06-22 12:58:34.796,,,58
6399,UE1,22-06-22 12:58:35.800,,,63
6400,UE1,22-06-22 12:58:36.798,,,63
6401,UE1,22-06-22 12:58:37.810,,,63
6402,UE1,22-06-22 12:58:38.813,,,63
6403,UE1,22-06-22 12:58:39.814,,,63
6404,UE1,22-06-22 12:58:40.820,,,63
6405,UE1,22-06-22 12:58:41.813,,,63
6406,UE1,22-06-22 12:58:42.810,,,63
6407,UE1,22-06-22 12:58:43.810,,,63
6408,UE1,22-06-22 12:58:45.808,,,63
6409,UE1,22-06-22 12:58:46.808,,,63
6410,UE1,22-06-22 12:58:47.802,,,63
6411,UE1,22-06-22 12:58:48.811,,,63
6412,UE1,22-06-22 12:58:49.814,,,63
6413,UE1,22-06-22 12:58:50.811,,,63
6414,UE1,22-06-22 12:58:51.812,,,63
6415,UE1,22-06-22 12:58:52.813,,,63
6416,UE1,22-06-22 12:58:53.814,,,63
6417,UE1,22-06-22 12:58:54.813,,,63
6418,UE1,22-06-22 12:58:55.814,,,63
6419,UE1,22-06-22 12:58:56.814,,,63
6420,UE1,22-06-22 12:58:57.811,,,63
6421,UE1,22-06-22 12:58:58.825,,,63
6422,UE1,22-06-22 12:58:59.822,,,63
6423,UE1,22-06-22 12:59:00.831,,,62
6424,UE1,22-06-22 12:59:01.873,,,63
6425,UE1,22-06-22 12:59:02.873,,,63
6426,UE1,22-06-22 12:59:03.882,,,63
6427,UE1,22-06-22 12:59:04.884,,,55
6428,UE1,22-06-22 12:59:05.886,,,63
6429,UE1,22-06-22 12:59:06.874,,,63
6430,UE1,22-06-22 12:59:07.880,,,63
6431,UE1,22-06-22 12:59:09.877,,,63
6432,UE1,22-06-22 12:59:10.871,,,63
6433,UE1,22-06-22 12:59:11.872,,,63
6434,UE1,22-06-22 12:59:12.870,,,63
6435,UE1,22-06-22 12:59:13.877,,,63
6436,UE1,22-06-22 12:59:14.871,,,63
6437,UE1,22-06-22 12:59:15.872,,,63
6438,UE1,22-06-22 12:59:16.874,,,63
6439,UE1,22-06-22 12:59:17.873,,,63
6440,UE1,22-06-22 12:59:18.866,,,63
6441,UE1,22-06-22 12:59:19.881,,,63
6442,UE1,22-06-22 12:59:20.875,,,63
6443,UE1,22-06-22 12:59:21.874,,,63
6444,UE1,22-06-22 12:59:22.868,,,63
6445,UE1,22-06-22 12:59:23.880,,,63
6446,UE1,22-06-22 12:59:24.882,,,63
6447,UE1,22-06-22 12:59:25.889,,,63
6448,UE1,22-06-22 12:59:26.887,,,63
6449,UE1,22-06-22 12:59:27.883,,,63
6450,UE1,22-06-22 12:59:28.885,,,63
6451,UE1,22-06-22 12:59:29.888,,,63
6452,UE1,22-06-22 12:59:30.892,,,63
6453,UE1,22-06-22 12:59:31.889,,,63
6454,UE1,22-06-22 12:59:32.885,,,59
6455,UE1,22-06-22 12:59:33.888,,,63
6456,UE1,22-06-22 12:59:34.884,,,63
6457,UE1,22-06-22 12:59:35.898,,,63
6458,UE1,22-06-22 12:59:36.900,,,63
6459,UE1,22-06-22 12:59:37.907,,,63
6460,UE1,22-06-22 12:59:38.914,,,63
6461,UE1,22-06-22 12:59:39.919,,,63
6462,UE1,22-06-22 12:59:40.929,,,63
6463,UE1,22-06-22 12:59:41.919,,,63
6464,UE1,22-06-22 12:59:43.919,,,63
6465,UE1,22-06-22 12:59:44.961,,,63
6466,UE1,22-06-22 12:59:45.988,,,63
6467,UE1,22-06-22 12:59:47.982,,,63
6468,UE1,22-06-22 12:59:48.984,,,63
6469,UE1,22-06-22 12:59:49.980,,,63
6470,UE1,22-06-22 12:59:51.981,,,63
6471,UE1,22-06-22 12:59:52.976,,,63
6472,UE1,22-06-22 12:59:53.976,,,63
6473,UE1,22-06-22 12:59:55.975,,,63
6474,UE1,22-06-22 12:59:56.971,,,63
6475,UE1,22-06-22 12:59:57.975,,,63
6476,UE1,22-06-22 12:59:58.976,,,63
6477,UE1,22-06-22 12:59:59.977,,,63
6478,UE1,22-06-22 13:00:00.971,,,63
6479,UE1,22-06-22 13:00:01.971,,,63
6480,UE1,22-06-22 13:00:02.971,,,63
6481,UE1,22-06-22 13:00:03.984,,,63
6482,UE1,22-06-22 13:00:05.032,,,63
6483,UE1,22-06-22 13:00:06.031,,,63
6484,UE1,22-06-22 13:00:07.030,,,63
6485,UE1,22-06-22 13:00:08.032,,,63
6486,UE1,22-06-22 13:00:09.028,,,63
6487,UE1,22-06-22 13:00:10.035,,,63
6488,UE1,22-06-22 13:00:11.030,,,63
6489,UE1,22-06-22 13:00:12.028,,,63
6490,UE1,22-06-22 13:00:13.037,,,63
6491,UE1,22-06-22 13:00:14.044,,,63
6492,UE1,22-06-22 13:00:15.035,,,63
6493,UE1,22-06-22 13:00:16.039,,,63
6494,UE1,22-06-22 13:00:17.052,,,63
6495,UE1,22-06-22 13:00:18.036,,,63
6496,UE1,22-06-22 13:00:19.043,,,63
6497,UE1,22-06-22 13:00:20.049,,,63
6498,UE1,22-06-22 13:00:21.043,,,63
6499,UE1,22-06-22 13:00:22.044,,,63
6500,UE1,22-06-22 13:00:23.046,,,63
6501,UE1,22-06-22 13:00:24.040,,,63
6502,UE1,22-06-22 13:00:25.036,,,63
6503,UE1,22-06-22 13:00:26.038,,,63
6504,UE1,22-06-22 13:00:27.042,,,63
6505,UE1,22-06-22 13:00:28.042,,,63
6506,UE1,22-06-22 13:00:30.042,,,63
6507,UE1,22-06-22 13:00:31.052,,,63
6508,UE1,22-06-22 13:00:32.037,,,63
6509,UE1,22-06-22 13:00:34.036,,,63
6510,UE1,22-06-22 13:00:35.038,,,63
6511,UE1,22-06-22 13:00:36.044,,,63
6512,UE1,22-06-22 13:00:38.047,,,63
6513,UE1,22-06-22 13:00:39.048,,,63
6514,UE1,22-06-22 13:00:40.047,,,63
6515,UE1,22-06-22 13:00:41.053,,,63
6516,UE1,22-06-22 13:00:42.062,,,61
6517,UE1,22-06-22 13:00:43.064,,,63
6518,UE1,22-06-22 13:00:44.080,,,63
6519,UE1,22-06-22 13:00:45.109,,,63
6520,UE1,22-06-22 13:00:46.112,,,63
6521,UE1,22-06-22 13:00:47.109,,,63
6522,UE1,22-06-22 13:00:48.115,,,63
6523,UE1,22-06-22 13:00:50.116,,,63
6524,UE1,22-06-22 13:00:51.120,,,63
6525,UE1,22-06-22 13:00:52.120,,,63
6526,UE1,22-06-22 13:00:54.120,,,63
6527,UE1,22-06-22 13:00:55.133,,,63
6528,UE1,22-06-22 13:00:56.159,,,63
6529,UE1,22-06-22 13:00:58.196,,,63
6530,UE1,22-06-22 13:00:59.192,,,63
6531,UE1,22-06-22 13:01:00.187,,,63
6532,UE1,22-06-22 13:01:01.246,,,63
6533,UE1,22-06-22 13:01:02.247,,,63
6534,UE1,22-06-22 13:01:03.246,,,63
6535,UE1,22-06-22 13:01:04.283,,,63
6536,UE1,22-06-22 13:01:06.306,,,63
6537,UE1,22-06-22 13:01:07.303,,,63
6538,UE1,22-06-22 13:01:08.310,,,63
6539,UE1,22-06-22 13:01:10.297,,,63
6540,UE1,22-06-22 13:01:11.300,,,63
6541,UE1,22-06-22 13:01:12.301,,,63
6542,UE1,22-06-22 13:01:13.300,,,63
6543,UE1,22-06-22 13:01:14.300,,,63
6544,UE1,22-06-22 13:01:15.306,,,63
6545,UE1,22-06-22 13:01:16.307,,,63
6546,UE1,22-06-22 13:01:17.304,,,63
6547,UE1,22-06-22 13:01:18.305,,,63
6548,UE1,22-06-22 13:01:19.308,,,63
6549,UE1,22-06-22 13:01:20.307,,,63
6550,UE1,22-06-22 13:01:21.303,,,63
6551,UE1,22-06-22 13:01:22.312,,,63
6552,UE1,22-06-22 13:01:23.305,,,63
6553,UE1,22-06-22 13:01:24.308,,,63
6554,UE1,22-06-22 13:01:25.302,,,63
6555,UE1,22-06-22 13:01:26.305,,,63
6556,UE1,22-06-22 13:01:27.314,,,63
6557,UE1,22-06-22 13:01:28.310,,,63
6558,UE1,22-06-22 13:01:29.312,,,63
6559,UE1,22-06-22 13:01:30.312,,,63
6560,UE1,22-06-22 13:01:31.312,,,63
6561,UE1,22-06-22 13:01:32.317,,,63
6562,UE1,22-06-22 13:01:33.315,,,63
6563,UE1,22-06-22 13:01:35.319,,,63
6564,UE1,22-06-22 13:01:36.327,,,63
6565,UE1,22-06-22 13:01:37.332,,,63
6566,UE1,22-06-22 13:01:38.329,,,63
6567,UE1,22-06-22 13:01:39.327,,,63
6568,UE1,22-06-22 13:01:41.321,,,63
6569,UE1,22-06-22 13:01:42.324,,,63
6570,UE1,22-06-22 13:01:43.332,,,63
6571,UE1,22-06-22 13:01:44.328,,,63
6572,UE1,22-06-22 13:01:45.328,,,63
6573,UE1,22-06-22 13:01:46.330,,,63
6574,UE1,22-06-22 13:01:47.328,,,63
6575,UE1,22-06-22 13:01:48.330,,,63
6576,UE1,22-06-22 13:01:49.342,,,63
6577,UE1,22-06-22 13:01:50.337,,,63
6578,UE1,22-06-22 13:01:51.358,,,63
6579,UE1,22-06-22 13:01:52.338,,,63
6580,UE1,22-06-22 13:01:53.333,,,63
6581,UE1,22-06-22 13:01:55.345,,,63
6582,UE1,22-06-22 13:01:56.348,,,63
6583,UE1,22-06-22 13:01:57.347,,,63
6584,UE1,22-06-22 13:01:58.352,,,63
6585,UE1,22-06-22 13:01:59.344,,,63
6586,UE1,22-06-22 13:02:00.345,,,63
6587,UE1,22-06-22 13:02:01.352,,,63
6588,UE1,22-06-22 13:02:02.376,,,63
6589,UE1,22-06-22 13:02:03.376,,,63
6590,UE1,22-06-22 13:02:04.375,,,63
6591,UE1,22-06-22 13:02:05.404,,,63
6592,UE1,22-06-22 13:02:06.403,,,63
6593,UE1,22-06-22 13:02:07.406,,,63
6594,UE1,22-06-22 13:02:08.401,,,63
6595,UE1,22-06-22 13:02:09.449,,,63
6596,UE1,22-06-22 13:02:10.454,,,63
6597,UE1,22-06-22 13:02:11.462,,,63
6598,UE1,22-06-22 13:02:12.463,,,63
6599,UE1,22-06-22 13:02:13.456,,,63
6600,UE1,22-06-22 13:02:15.457,,,63
6601,UE1,22-06-22 13:02:16.454,,,63
6602,UE1,22-06-22 13:02:17.453,,,63
6603,UE1,22-06-22 13:02:18.463,,,63
6604,UE1,22-06-22 13:02:19.462,,,63
6605,UE1,22-06-22 13:02:21.465,,,63
6606,UE1,22-06-22 13:02:22.461,,,63
6607,UE1,22-06-22 13:02:23.462,,,63
6608,UE1,22-06-22 13:02:24.462,,,63
6609,UE1,22-06-22 13:02:25.456,,,63
6610,UE1,22-06-22 13:02:26.462,,,63
6611,UE1,22-06-22 13:02:27.460,,,63
6612,UE1,22-06-22 13:02:28.458,,,63
6613,UE1,22-06-22 13:02:29.454,,,63
6614,UE1,22-06-22 13:02:31.458,,,63
6615,UE1,22-06-22 13:02:32.462,,,63
6616,UE1,22-06-22 13:02:33.464,,,63
6617,UE1,22-06-22 13:02:34.516,,,63
6618,UE1,22-06-22 13:02:35.518,,,63
6619,UE1,22-06-22 13:02:36.521,,,63
6620,UE1,22-06-22 13:02:37.524,,,63
6621,UE1,22-06-22 13:02:38.533,,,63
6622,UE1,22-06-22 13:02:39.534,,,63
6623,UE1,22-06-22 13:02:40.532,,,63
6624,UE1,22-06-22 13:02:41.536,,,63
6625,UE1,22-06-22 13:02:42.536,,,63
6626,UE1,22-06-22 13:02:43.541,,,63
6627,UE1,22-06-22 13:02:44.533,,,63
6628,UE1,22-06-22 13:02:45.537,,,63
6629,UE1,22-06-22 13:02:46.536,,,63
6630,UE1,22-06-22 13:02:47.540,,,63
6631,UE1,22-06-22 13:02:48.539,,,63
6632,UE1,22-06-22 13:02:49.535,,,63
6633,UE1,22-06-22 13:02:50.549,,,63
6634,UE1,22-06-22 13:02:51.541,,,63
6635,UE1,22-06-22 13:02:52.540,,,63
6636,UE1,22-06-22 13:02:53.536,,,63
6637,UE1,22-06-22 13:02:54.538,,,63
6638,UE1,22-06-22 13:02:55.541,,,63
6639,UE1,22-06-22 13:02:56.556,,,63
6640,UE1,22-06-22 13:02:57.545,,,63
6641,UE1,22-06-22 13:02:58.546,,,63
6642,UE1,22-06-22 13:02:59.558,,,63
6643,UE1,22-06-22 13:03:00.613,,,63
6644,UE1,22-06-22 13:03:01.613,,,63
6645,UE1,22-06-22 13:03:02.622,,,63
6646,UE1,22-06-22 13:03:03.619,,,63
6647,UE1,22-06-22 13:03:04.623,,,63
6648,UE1,22-06-22 13:03:05.623,,,63
6649,UE1,22-06-22 13:03:06.629,,,63
6650,UE1,22-06-22 13:03:07.625,,,63
6651,UE1,22-06-22 13:03:08.685,,,63
6652,UE1,22-06-22 13:03:09.742,,,63
6653,UE1,22-06-22 13:03:11.744,,,63
6654,UE1,22-06-22 13:03:12.808,,,63
6655,UE1,22-06-22 13:03:13.813,,,63
6656,UE1,22-06-22 13:03:15.841,,,63
6657,UE1,22-06-22 13:03:16.888,,,63
6658,UE1,22-06-22 13:03:17.871,,,63
6659,UE1,22-06-22 13:03:18.874,,,63
6660,UE1,22-06-22 13:03:19.877,,,63
6661,UE1,22-06-22 13:03:20.878,,,63
6662,UE1,22-06-22 13:03:21.886,,,63
6663,UE1,22-06-22 13:03:23.885,,,63
6664,UE1,22-06-22 13:03:24.891,,,63
6665,UE1,22-06-22 13:03:25.890,,,63
6666,UE1,22-06-22 13:03:26.891,,,63
6667,UE1,22-06-22 13:03:27.929,,,63
6668,UE1,22-06-22 13:03:28.930,,,63
6669,UE1,22-06-22 13:03:29.929,,,63
6670,UE1,22-06-22 13:03:30.928,,,63
6671,UE1,22-06-22 13:03:31.943,,,63
6672,UE1,22-06-22 13:03:32.941,,,63
6673,UE1,22-06-22 13:03:33.946,,,63
6674,UE1,22-06-22 13:03:34.944,,,63
6675,UE1,22-06-22 13:03:35.941,,,63
6676,UE1,22-06-22 13:03:36.944,,,63
6677,UE1,22-06-22 13:03:37.941,,,63
6678,UE1,22-06-22 13:03:39.941,,,63
6679,UE1,22-06-22 13:03:40.940,,,63
6680,UE1,22-06-22 13:03:41.951,,,63
6681,UE1,22-06-22 13:03:42.939,,,63
6682,UE1,22-06-22 13:03:43.940,,,63
6683,UE1,22-06-22 13:03:44.938,,,63
6684,UE1,22-06-22 13:03:45.950,,,63
6685,UE1,22-06-22 13:03:47.950,,,63
6686,UE1,22-06-22 13:03:48.952,,,63
6687,UE1,22-06-22 13:03:49.948,,,63
6688,UE1,22-06-22 13:03:50.946,,,63
6689,UE1,22-06-22 13:03:51.951,,,63
6690,UE1,22-06-22 13:03:52.949,,,63
6691,UE1,22-06-22 13:03:53.948,,,63
6692,UE1,22-06-22 13:03:54.951,,,63
6693,UE1,22-06-22 13:03:55.961,,,63
6694,UE1,22-06-22 13:03:56.952,,,63
6695,UE1,22-06-22 13:03:57.952,,,63
6696,UE1,22-06-22 13:03:58.951,,,63
6697,UE1,22-06-22 13:03:59.952,,,63
6698,UE1,22-06-22 13:04:00.945,,,63
6699,UE1,22-06-22 13:04:01.951,,,63
6700,UE1,22-06-22 13:04:02.948,,,63
6701,UE1,22-06-22 13:04:03.959,,,63
6702,UE1,22-06-22 13:04:04.957,,,63
6703,UE1,22-06-22 13:04:05.952,,,63
6704,UE1,22-06-22 13:04:06.957,,,63
6705,UE1,22-06-22 13:04:07.961,,,63
6706,UE1,22-06-22 13:04:08.999,,,63
6707,UE1,22-06-22 13:04:10.015,,,63
6708,UE1,22-06-22 13:04:11.020,,,63
6709,UE1,22-06-22 13:04:12.024,,,63
6710,UE1,22-06-22 13:04:13.016,,,63
6711,UE1,22-06-22 13:04:14.013,,,63
6712,UE1,22-06-22 13:04:15.013,,,63
6713,UE1,22-06-22 13:04:16.021,,,63
6714,UE1,22-06-22 13:04:17.021,,,63
6715,UE1,22-06-22 13:04:18.030,,,63
6716,UE1,22-06-22 13:04:19.026,,,63
6717,UE1,22-06-22 13:04:20.082,,,63
6718,UE1,22-06-22 13:04:21.085,,,63
6719,UE1,22-06-22 13:04:22.087,,,63
6720,UE1,22-06-22 13:04:23.081,,,63
6721,UE1,22-06-22 13:04:24.086,,,63
6722,UE1,22-06-22 13:04:25.080,,,63
6723,UE1,22-06-22 13:04:26.083,,,63
6724,UE1,22-06-22 13:04:27.082,,,63
6725,UE1,22-06-22 13:04:28.079,,,63
6726,UE1,22-06-22 13:04:29.080,,,63
6727,UE1,22-06-22 13:04:30.079,,,63
6728,UE1,22-06-22 13:04:31.087,,,63
6729,UE1,22-06-22 13:04:32.105,,,63
6730,UE1,22-06-22 13:04:33.090,,,63
6731,UE1,22-06-22 13:04:34.092,,,63
6732,UE1,22-06-22 13:04:35.103,,,63
6733,UE1,22-06-22 13:04:36.137,,,63
6734,UE1,22-06-22 13:04:37.159,,,63
6735,UE1,22-06-22 13:04:38.157,,,63
6736,UE1,22-06-22 13:04:39.162,,,63
6737,UE1,22-06-22 13:04:40.191,,,63
6738,UE1,22-06-22 13:04:41.191,,,63
6739,UE1,22-06-22 13:04:42.205,,,63
6740,UE1,22-06-22 13:04:44.220,,,63
6741,UE1,22-06-22 13:04:46.212,,,63
6742,UE1,22-06-22 13:04:47.218,,,63
6743,UE1,22-06-22 13:04:48.217,,,63
6744,UE1,22-06-22 13:04:50.218,,,63
6745,UE1,22-06-22 13:04:51.217,,,63
6746,UE1,22-06-22 13:04:52.244,,,63
6747,UE1,22-06-22 13:04:54.251,,,63
6748,UE1,22-06-22 13:04:55.281,,,63
6749,UE1,22-06-22 13:04:56.281,,,63
6750,UE1,22-06-22 13:04:57.287,,,63
6751,UE1,22-06-22 13:04:58.287,,,63
6752,UE1,22-06-22 13:04:59.292,,,63
6753,UE1,22-06-22 13:05:00.295,,,63
6754,UE1,22-06-22 13:05:01.290,,,63
6755,UE1,22-06-22 13:05:02.294,,,63
6756,UE1,22-06-22 13:05:03.306,,,63
6757,UE1,22-06-22 13:05:04.305,,,63
6758,UE1,22-06-22 13:05:05.319,,,63
6759,UE1,22-06-22 13:05:06.308,,,63
6760,UE1,22-06-22 13:05:07.303,,,63
6761,UE1,22-06-22 13:05:08.306,,,63
6762,UE1,22-06-22 13:05:10.295,,,63
6763,UE1,22-06-22 13:05:11.297,,,63
6764,UE1,22-06-22 13:05:12.301,,,63
6765,UE1,22-06-22 13:05:13.304,,,63
6766,UE1,22-06-22 13:05:14.312,,,63
6767,UE1,22-06-22 13:05:15.306,,,63
6768,UE1,22-06-22 13:05:16.333,,,63
6769,UE1,22-06-22 13:05:17.362,,,63
6770,UE1,22-06-22 13:05:18.366,,,63
6771,UE1,22-06-22 13:05:19.362,,,63
6772,UE1,22-06-22 13:05:20.371,,,63
6773,UE1,22-06-22 13:05:21.369,,,63
6774,UE1,22-06-22 13:05:22.367,,,63
6775,UE1,22-06-22 13:05:23.367,,,63
6776,UE1,22-06-22 13:05:24.365,,,63
6777,UE1,22-06-22 13:05:26.371,,,63
6778,UE1,22-06-22 13:05:27.373,,,63
6779,UE1,22-06-22 13:05:28.376,,,63
6780,UE1,22-06-22 13:05:29.382,,,63
6781,UE1,22-06-22 13:05:30.379,,,63
6782,UE1,22-06-22 13:05:31.376,,,63
6783,UE1,22-06-22 13:05:32.380,,,63
6784,UE1,22-06-22 13:05:33.373,,,63
6785,UE1,22-06-22 13:05:34.377,,,63
6786,UE1,22-06-22 13:05:35.431,,,63
6787,UE1,22-06-22 13:05:36.439,,,63
6788,UE1,22-06-22 13:05:37.436,,,63
6789,UE1,22-06-22 13:05:38.446,,,63
6790,UE1,22-06-22 13:05:39.453,,,63
6791,UE1,22-06-22 13:05:40.445,,,63
6792,UE1,22-06-22 13:05:41.444,,,63
6793,UE1,22-06-22 13:05:42.445,,,63
6794,UE1,22-06-22 13:05:43.446,,,63
6795,UE1,22-06-22 13:05:44.443,,,63
6796,UE1,22-06-22 13:05:45.440,,,63
6797,UE1,22-06-22 13:05:46.443,,,63
6798,UE1,22-06-22 13:05:47.441,,,63
6799,UE1,22-06-22 13:05:48.443,,,63
6800,UE1,22-06-22 13:05:49.453,,,55
6801,UE1,22-06-22 13:05:50.459,,,63
6802,UE1,22-06-22 13:05:51.457,,,63
6803,UE1,22-06-22 13:05:52.465,,,63
6804,UE1,22-06-22 13:05:53.471,,,63
6805,UE1,22-06-22 13:05:54.478,,,63
6806,UE1,22-06-22 13:05:55.483,,,63
6807,UE1,22-06-22 13:05:56.483,,,63
6808,UE1,22-06-22 13:05:57.483,,,63
6809,UE1,22-06-22 13:05:58.483,,,63
6810,UE1,22-06-22 13:05:59.487,,,63
6811,UE1,22-06-22 13:06:00.493,,,63
6812,UE1,22-06-22 13:06:02.503,,,63
6813,UE1,22-06-22 13:06:03.506,,,63
6814,UE1,22-06-22 13:06:04.513,,,63
6815,UE1,22-06-22 13:06:05.517,,,63
6816,UE1,22-06-22 13:06:06.517,,,63
6817,UE1,22-06-22 13:06:07.526,,,63
6818,UE1,22-06-22 13:06:08.531,,,63
6819,UE1,22-06-22 13:06:10.532,,,63
6820,UE1,22-06-22 13:06:11.538,,,63
6821,UE1,22-06-22 13:06:12.538,,,63
6822,UE1,22-06-22 13:06:13.534,,,63
6823,UE1,22-06-22 13:06:14.537,,,63
6824,UE1,22-06-22 13:06:15.540,,,63
6825,UE1,22-06-22 13:06:16.550,,,63
6826,UE1,22-06-22 13:06:18.547,,,63
6827,UE1,22-06-22 13:06:19.555,,,63
6828,UE1,22-06-22 13:06:20.554,,,63
6829,UE1,22-06-22 13:06:22.562,,,63
6830,UE1,22-06-22 13:06:23.562,,,63
6831,UE1,22-06-22 13:06:24.574,,,63
6832,UE1,22-06-22 13:06:26.574,,,63
6833,UE1,22-06-22 13:06:27.574,,,63
6834,UE1,22-06-22 13:06:28.578,,,63
6835,UE1,22-06-22 13:06:29.583,,,63
6836,UE1,22-06-22 13:06:30.590,,,63
6837,UE1,22-06-22 13:06:31.592,,,63
6838,UE1,22-06-22 13:06:32.597,,,63
6839,UE1,22-06-22 13:06:33.602,,,63
6840,UE1,22-06-22 13:06:34.610,,,63
6841,UE1,22-06-22 13:06:35.608,,,63
6842,UE1,22-06-22 13:06:36.617,,,63
6843,UE1,22-06-22 13:06:37.622,,,63
6844,UE1,22-06-22 13:06:38.623,,,63
6845,UE1,22-06-22 13:06:39.624,,,63
6846,UE1,22-06-22 13:06:40.629,,,63
6847,UE1,22-06-22 13:06:41.634,,,63
6848,UE1,22-06-22 13:06:42.629,,,63
6849,UE1,22-06-22 13:06:43.641,,,63
6850,UE1,22-06-22 13:06:44.643,,,63
6851,UE1,22-06-22 13:06:45.655,,,63
6852,UE1,22-06-22 13:06:46.653,,,63
6853,UE1,22-06-22 13:06:47.665,,,63
6854,UE1,22-06-22 13:06:48.668,,,63
6855,UE1,22-06-22 13:06:49.680,,,63
6856,UE1,22-06-22 13:06:50.685,,,63
6857,UE1,22-06-22 13:06:51.691,,,63
6858,UE1,22-06-22 13:06:52.694,,,63
6859,UE1,22-06-22 13:06:53.694,,,63
6860,UE1,22-06-22 13:06:54.696,,,63
6861,UE1,22-06-22 13:06:55.695,,,63
6862,UE1,22-06-22 13:06:56.700,,,63
6863,UE1,22-06-22 13:06:57.702,,,63
6864,UE1,22-06-22 13:06:58.703,,,63
6865,UE1,22-06-22 13:06:59.701,,,63
6866,UE1,22-06-22 13:07:00.713,,,63
6867,UE1,22-06-22 13:07:01.711,,,63
6868,UE1,22-06-22 13:07:02.713,,,63
6869,UE1,22-06-22 13:07:03.722,,,63
6870,UE1,22-06-22 13:07:04.717,,,63
6871,UE1,22-06-22 13:07:06.729,,,63
6872,UE1,22-06-22 13:07:08.725,,,63
6873,UE1,22-06-22 13:07:09.725,,,63
6874,UE1,22-06-22 13:07:10.731,,,63
6875,UE1,22-06-22 13:07:11.733,,,63
6876,UE1,22-06-22 13:07:12.731,,,63
6877,UE1,22-06-22 13:07:13.739,,,63
6878,UE1,22-06-22 13:07:14.744,,,63
6879,UE1,22-06-22 13:07:15.750,,,63
6880,UE1,22-06-22 13:07:16.751,,,63
6881,UE1,22-06-22 13:07:17.753,,,63
6882,UE1,22-06-22 13:07:18.753,,,63
6883,UE1,22-06-22 13:07:19.751,,,63
6884,UE1,22-06-22 13:07:20.756,,,63
6885,UE1,22-06-22 13:07:21.772,,,63
6886,UE1,22-06-22 13:07:22.771,,,63
6887,UE1,22-06-22 13:07:23.766,,,63
6888,UE1,22-06-22 13:07:24.768,,,63
6889,UE1,22-06-22 13:07:25.770,,,63
6890,UE1,22-06-22 13:07:26.772,,,63
6891,UE1,22-06-22 13:07:27.779,,,63
6892,UE1,22-06-22 13:07:28.779,,,63
6893,UE1,22-06-22 13:07:30.785,,,63
6894,UE1,22-06-22 13:07:31.783,,,63
6895,UE1,22-06-22 13:07:32.783,,,63
6896,UE1,22-06-22 13:07:33.792,,,63
6897,UE1,22-06-22 13:07:34.814,,,63
6898,UE1,22-06-22 13:07:35.798,,,63
6899,UE1,22-06-22 13:07:36.808,,,63
6900,UE1,22-06-22 13:07:38.810,,,63
6901,UE1,22-06-22 13:07:39.822,,,63
6902,UE1,22-06-22 13:07:40.830,,,63
6903,UE1,22-06-22 13:07:41.830,,,63
6904,UE1,22-06-22 13:07:42.825,,,63
6905,UE1,22-06-22 13:07:44.856,,,63
6906,UE1,22-06-22 13:07:45.857,,,63
6907,UE1,22-06-22 13:07:46.859,,,63
6908,UE1,22-06-22 13:07:47.867,,,63
6909,UE1,22-06-22 13:07:48.870,,,63
6910,UE1,22-06-22 13:07:49.869,,,63
6911,UE1,22-06-22 13:07:50.876,,,63
6912,UE1,22-06-22 13:07:51.880,,,63
6913,UE1,22-06-22 13:07:52.885,,,63
6914,UE1,22-06-22 13:07:53.887,,,63
6915,UE1,22-06-22 13:07:54.894,,,63
6916,UE1,22-06-22 13:07:55.898,,,63
6917,UE1,22-06-22 13:07:56.902,,,63
6918,UE1,22-06-22 13:07:57.902,,,63
6919,UE1,22-06-22 13:07:58.906,,,63
6920,UE1,22-06-22 13:08:00.923,,,63
6921,UE1,22-06-22 13:08:01.927,,,63
6922,UE1,22-06-22 13:08:02.934,,,63
6923,UE1,22-06-22 13:08:03.933,,,63
6924,UE1,22-06-22 13:08:04.929,,,63
6925,UE1,22-06-22 13:08:05.933,,,63
6926,UE1,22-06-22 13:08:06.941,,,63
6927,UE1,22-06-22 13:08:08.947,,,63
